time,step-size,{bd}.bdi.X,{bd}.bdi.Y,{src}.srci.Caf,{src}.srci.deltaf,{track}.tracki.Caf,{track}.tracki.X,{track}.tracki.Y,{track}.tracki.error,{track}.tracki.tolerance
14.629999999999733,0.01,8.636421349386707,10.182867690590834,500.0,0.005333333333316166,800.0,8.588164978838602,10.195548710988385,0.011372948730662462,0.2
14.639999999999732,0.01,8.637570330014332,10.19528067329733,500.0,0.007999999999982776,800.0,8.589265535075857,10.20798633292735,0.011420919605061529,0.2
14.649999999999732,0.01,8.63871915787746,10.207693670483565,500.0,0.010666666666649387,800.0,8.590365798683866,10.220423981222288,0.011469021731819715,0.2
14.659999999999732,0.01,8.63986769818603,10.220106694918439,500.0,0.013333333333315997,800.0,8.59146557841297,10.232861673084486,0.01151726128856716,0.2
14.669999999999732,0.01,8.641015816549201,10.232519759323466,500.0,0.015999999999982608,800.0,8.592564683802824,10.24529942563719,0.011565644391717011,0.2
14.679999999999731,0.01,8.642163378972613,10.244932876370612,500.0,0.018666666666649217,800.0,8.593662925175387,10.257737255911278,0.011614177093139213,0.2
14.689999999999731,0.01,8.643310251856365,10.25734605868005,500.0,0.021333333333315826,800.0,8.594760113627997,10.27017518084102,0.01166286537717096,0.2
14.699999999999731,0.01,8.644456301992006,10.269759318818018,500.0,0.023999999999982438,800.0,8.595856061026744,10.282613217259799,0.011711715157615722,0.2
14.70999999999973,0.01,8.645601396560476,10.282172669294628,500.0,0.026666666666649047,800.0,8.596950579999653,10.295051381895888,0.011760732275044346,0.2
14.71999999999973,0.01,8.646745403129506,10.294586122561677,500.0,0.029333333333315656,800.0,8.598043483930116,10.307489691368247,0.011809922494219654,0.2
14.72999999999973,0.01,8.647888189651328,10.306999691010468,500.0,0.031999999999982265,800.0,8.599134586950303,10.319928162182338,0.011859291501833224,0.2
14.73999999999973,0.01,8.649029624460233,10.319413386969646,500.0,0.03466666666664888,800.0,8.60022370393465,10.332366810725981,0.011908844904193753,0.2
14.74999999999973,0.01,8.650169576270216,10.331827222703026,500.0,0.03733333333331549,800.0,8.601310650493271,10.344805653265203,0.011958588225294808,0.2
14.75999999999973,0.01,8.651307914172655,10.344241210407432,500.0,0.0399999999999821,800.0,8.602395242965757,10.357244705940152,0.0120085269048721,0.2
14.76999999999973,0.01,8.652444507634044,10.35665536221052,500.0,0.04266666666664871,800.0,8.60347729841471,10.369683984760984,0.012058666296864414,0.2
14.77999999999973,0.01,8.653579226493486,10.369069690168656,500.0,0.045333333333315316,800.0,8.604556634619378,10.382123505603822,0.0121090116677735,0.2
14.78999999999973,0.01,8.654711940960697,10.38148420626473,500.0,0.047999999999981925,800.0,8.60563307006972,10.3945632842067,0.012159568195336479,0.2
14.799999999999729,0.01,8.65584252161354,10.393898922406025,500.0,0.05066666666664854,800.0,8.606706423960098,10.407003336165538,0.01221034096729811,0.2
14.809999999999729,0.01,8.656970839395903,10.406313850422055,500.0,0.05333333333331514,800.0,8.607776516182891,10.419443676930172,0.012261334980482218,0.2
14.819999999999729,0.01,8.65809676561541,10.41872900206245,500.0,0.05599999999998176,800.0,8.608843167322826,10.431884321800357,0.01231255513982664,0.2
14.829999999999728,0.01,8.659220171941223,10.431144388994792,500.0,0.05866666666664836,800.0,8.609906198650839,10.444325285921812,0.012364006257623095,0.2
14.839999999999728,0.01,8.660340930401862,10.443560022802513,500.0,0.06133333333331498,800.0,8.610965432118103,10.456766584282313,0.012415693052915143,0.2
14.849999999999728,0.01,8.661458913383226,10.455975914982734,500.0,0.06399999999998159,800.0,8.612020690350478,10.469208231707722,0.012467620151168965,0.2
14.859999999999728,0.01,8.662573993625898,10.468392076944184,500.0,0.0666666666666482,800.0,8.61307179664188,10.481650242858185,0.012519792083899712,0.2
14.869999999999727,0.01,8.663686044223576,10.480808520005047,500.0,0.0693333333333148,800.0,8.614118574949773,10.494092632224167,0.012572213288454042,0.2
14.879999999999727,0.01,8.664794938621135,10.493225255390822,500.0,0.07199999999998141,800.0,8.615160849887896,10.506535414122695,0.012624888108124028,0.2
14.889999999999727,0.01,8.665900550611747,10.505642294232288,500.0,0.07466666666664802,800.0,8.616198446722201,10.518978602693435,0.012677820792248608,0.2
14.899999999999727,0.01,8.667002754335414,10.518059647563334,500.0,0.07733333333331464,800.0,8.617231191364345,10.531422211894938,0.012731015496372858,0.2
14.909999999999727,0.01,8.66810142427678,10.53047732631889,500.0,0.07999999999998124,800.0,8.618258910366343,10.543866255500827,0.012784476282716298,0.2
14.919999999999726,0.01,8.669196435263101,10.542895341332814,500.0,0.08266666666664786,800.0,8.619281430915123,10.55631074709604,0.012838207120678787,0.2
14.929999999999726,0.01,8.670287662462215,10.555313703335804,500.0,0.08533333333331446,800.0,8.620298580827107,10.56875570007307,0.012892211887558354,0.2
14.939999999999726,0.01,8.671374981380584,10.567732422953307,500.0,0.08799999999998108,800.0,8.621310188542832,10.581201127628209,0.012946494369247642,0.2
14.949999999999726,0.01,8.67245826786131,10.580151510703441,500.0,0.09066666666664769,800.0,8.622316083121675,10.593647042757874,0.013001058261192527,0.2
14.959999999999726,0.01,8.673537398082182,10.59257097699491,500.0,0.0933333333333143,800.0,8.623316094236571,10.606093458254874,0.013055908720042662,0.2
14.969999999999725,0.01,8.674612248553755,10.604990832124928,500.0,0.09599999999998089,800.0,8.624310052168848,10.618540386704739,0.013111052383436588,0.2
14.979999999999725,0.01,8.675682696117432,10.617411086277157,500.0,0.09866666666664752,800.0,8.625297787803062,10.630987840482067,0.013166495855295156,0.2
14.989999999999725,0.01,8.676748617943572,10.629831749519633,500.0,0.10133333333331412,800.0,8.626279132621926,10.64343583174687,0.013222245705117004,0.2
14.999999999999725,0.01,8.677809891529632,10.642252831802706,500.0,0.10399999999998073,800.0,8.62725391870127,10.655884372440957,0.01327830846677868,0.2
15.009999999999724,0.01,8.678866394698284,10.654674342956989,500.0,0.10666666666664736,800.0,8.628221978705074,10.668333474284312,0.013334690638035258,0.2
15.019999999999724,0.01,8.679918005595606,10.667096292691308,500.0,0.10933333333331396,800.0,8.629183145880543,10.680783148771503,0.013391398679403622,0.2
15.029999999999724,0.01,8.680964602689254,10.67951869059064,500.0,0.11199999999998056,800.0,8.630137254053224,10.693233407168123,0.01344843901394777,0.2
15.039999999999724,0.01,8.682006064766673,10.691941546114098,500.0,0.11466666666664717,800.0,8.631084137622606,10.705684260507175,0.013505818031286212,0.2
15.049999999999724,0.01,8.683042270932802,10.704364868592906,500.0,0.11733333333331379,800.0,8.632023631555409,10.718135719585701,0.013563542141167177,0.2
15.059999999999723,0.01,8.684073100610318,10.716788667228219,500.0,0.1199999999999804,800.0,8.63295557138502,10.730587794960927,0.013621617824047721,0.2
15.069999999999723,0.01,8.685098433535012,10.729212951089327,500.0,0.12266666666664701,800.0,8.633879793201832,10.74304049694714,0.013680051633004162,0.2
15.079999999999723,0.01,8.686118149755794,10.741637729111504,500.0,0.12533333333331362,800.0,8.634796133652232,10.755493835611913,0.013738850188174249,0.2
15.089999999999723,0.01,8.687132129632822,10.754063010093988,500.0,0.1279999999999802,800.0,8.635704429932666,10.767947820772743,0.013798020174207917,0.2
15.099999999999723,0.01,8.688140253835599,10.766488802697989,500.0,0.13066666666664684,800.0,8.636604519785381,10.780402461993559,0.013857568334871402,0.2
15.109999999999722,0.01,8.689142403341389,10.778915115444681,500.0,0.13333333333331346,800.0,8.63749624149386,10.792857768581287,0.013917501470929204,0.2
15.119999999999722,0.01,8.690138459433546,10.791341956713193,500.0,0.13599999999998005,800.0,8.63837943387852,10.805313749582417,0.0139778264351037,0.2
15.129999999999722,0.01,8.69112830369992,10.803769334738622,500.0,0.13866666666664665,800.0,8.639253936292363,10.817770413779575,0.01403855013040918,0.2
15.139999999999722,0.01,8.692111818031206,10.816197257610026,500.0,0.14133333333331327,800.0,8.640119588616681,10.83022776968813,0.014099679505271002,0.2
15.149999999999721,0.01,8.693088884619407,10.828625733268451,500.0,0.1439999999999799,800.0,8.640976231256806,10.84268582555281,0.0141612215522392,0.2
15.159999999999721,0.01,8.694059385956233,10.841054769504938,500.0,0.1466666666666465,800.0,8.64182370513793,10.855144589344315,0.014223183303591192,0.2
15.169999999999721,0.01,8.695023204831571,10.85348437395854,500.0,0.1493333333333131,800.0,8.642661851700963,10.867604068755968,0.014285571830267142,0.2
15.17999999999972,0.01,8.695980224331931,10.865914554114367,500.0,0.1519999999999797,800.0,8.643490512898442,10.880064271200366,0.014348394237882202,0.2
15.18999999999972,0.01,8.696930327838958,10.878345317301608,500.0,0.15466666666664633,800.0,8.644309531190503,10.892525203806063,0.014411660500376292,0.2
15.19999999999972,0.01,8.697873399027921,10.890776670691567,500.0,0.15733333333331292,800.0,8.645118749540877,10.904986873414229,0.014475383417321979,0.2
15.20999999999972,0.01,8.698809321867543,10.903208621295601,500.0,0.15999999999997955,800.0,8.64591801141302,10.917449286575366,0.014539575800913676,0.2
15.21999999999972,0.01,8.699737980612067,10.91564117596371,500.0,0.16266666666664617,800.0,8.646707160765997,10.92991244954602,0.014604250474680442,0.2
15.22999999999972,0.01,8.700659259814337,10.928074341381377,500.0,0.16533333333331277,800.0,8.64748604205097,10.942376368285496,0.014669420271678908,0.2
15.23999999999972,0.01,8.701573044303716,10.940508124069355,500.0,0.1679999999999794,800.0,8.648254500207194,10.954841048452602,0.014735098034711269,0.2
15.24999999999972,0.01,8.702479219208179,10.952942530379772,500.0,0.17066666666664598,800.0,8.649012380658329,10.967306495402402,0.014801296613476896,0.2
15.25999999999972,0.01,8.703377669927782,10.965377566496276,500.0,0.17333333333331258,800.0,8.649759529308744,10.97977271418297,0.014868028866006265,0.2
15.269999999999719,0.01,8.704268282160104,10.977813238429917,500.0,0.1759999999999792,800.0,8.650495792539873,10.992239709532173,0.014935307655714785,0.2
15.279999999999719,0.01,8.705150941870416,10.990249552019552,500.0,0.1786666666666458,800.0,8.651221017206625,11.004707485874476,0.015003145853760233,0.2
