   "time"				"x"					"y"
   7.7097446918487549e+00	  -3.1157590998144285e-03	   3.1348452085522968e-03	
   7.8090403079986572e+00	  -1.2197911567054418e-03	   3.6163311943844360e-03	
   7.9097115993499756e+00	  -8.9570885326484837e-04	   2.9700783092107786e-03	
   8.0079281330108643e+00	  -7.7959222319749777e-04	   2.0281600292805639e-03	
   8.1099741458892822e+00	  -3.5600351779712373e-04	   2.7226227763818022e-03	
   8.2092893123626709e+00	  -4.7227542058419798e-05	   1.8701056799672656e-03	
   8.3097848892211914e+00	   1.2784187424376434e-03	   2.1865195775835310e-03	
   8.4094512462615967e+00	  -3.1918431891767143e-05	   2.0763696379385585e-03	
   8.5106439590454102e+00	  -1.2657156836348377e-03	   2.9975392990730337e-03	
   8.6195702552795410e+00	   1.5399644042060638e-03	   3.2041085303418778e-03	
   8.7101833820343018e+00	   1.8793567241957652e-03	   2.7641192868442547e-03	
   8.8091092109680176e+00	  -1.5569056563649738e-04	   2.9151557914342584e-03	
   8.9102346897125244e+00	   2.0796678741443800e-03	   2.9566530504232611e-03	
   9.0100867748260498e+00	   7.5402160020121643e-04	   2.6402392687430278e-03	
   9.1105034351348877e+00	  -5.2439529781281758e-04	   4.5371940637707359e-04	
   9.2095351219177246e+00	   7.0191165096800942e-05	  -1.5607102067544531e-03	
   9.3095595836639404e+00	  -4.1593321227589386e-04	  -5.9133073660275594e-04	
   9.4092617034912109e+00	  -1.1865687821963962e-03	  -9.4893610325598573e-04	
   9.5103540420532227e+00	  -1.7262722521347125e-03	  -7.0148062333736901e-04	
   9.6187517642974854e+00	  -8.1655917991454324e-04	  -9.7639746232385948e-04	
   9.7098734378814697e+00	  -1.2095305608111680e-03	  -1.2583318612512211e-03	
   9.8100013732910156e+00	   1.5961513503475436e-03	  -1.0517631466368633e-03	
   9.9099946022033691e+00	   8.5499368880998070e-05	  -1.3544459324879010e-03	
   1.0010326147079468e+01	   6.5581915141161369e-04	  -1.1893739072976997e-03	
   1.0110109329223633e+01	   8.6248274769698628e-04	   1.5951890942503618e-03	
   1.0209059238433838e+01	   2.1192445605195918e-03	   9.8341493784153506e-04	
   1.0309385776519775e+01	   1.5948464907949104e-03	   1.4371347134242271e-03	
   1.0408831119537354e+01	   1.5795383186694117e-03	   1.2308707869657703e-03	
   1.0509729385375977e+01	   1.4251498617794827e-03	   1.6571293194166208e-03	
   1.0622828960418701e+01	  -9.4928791417177153e-04	   2.2481546667857937e-03	
   1.0709321975708008e+01	   1.4542995918932422e-04	   1.9595071482653662e-03	
   1.0809356451034546e+01	   2.4420247974252145e-03	   2.8260597753954134e-03	
   1.0909785270690918e+01	   1.1087239683987245e-03	   2.4065140147295334e-03	
   1.1009766578674316e+01	   2.0873224081219073e-03	   3.0597847975368441e-03	
   1.1109966993331909e+01	  -2.1692416052094803e-04	   2.0901004018956909e-03	
   1.1209282875061035e+01	   2.2962632349419782e-04	   3.0939589069921645e-03	
   1.1309281349182129e+01	   1.5308451427265053e-04	   2.0626391272510129e-03	
   1.1409185171127319e+01	  -3.6365810453914838e-04	   2.6194904495880603e-03	
   1.1510836362838745e+01	   6.9278797365806741e-04	   1.8151835313963641e-03	
   1.1619526863098145e+01	   7.1575161780224744e-04	   2.1245792364812401e-03	
   1.1709592819213867e+01	   2.0107806305590587e-03	   2.0284653656037878e-03	
   1.1809656381607056e+01	   2.2340572690754627e-03	   2.5303945494852468e-03	
   1.1910468339920044e+01	   1.5705807484570613e-03	   3.6166363832587914e-03	
   1.2009302139282227e+01	   1.6866973996302109e-03	   2.6747183352006402e-03	
   1.2109450101852417e+01	   9.0548800088731949e-05	   3.7264808807598213e-03	
   1.2209361553192139e+01	   2.1431811971000061e-04	   2.8876946327256125e-03	
   1.2309474229812622e+01	   9.1606274664506342e-04	   2.3171127681881828e-03	
   1.2409302949905396e+01	  -1.6610259766268356e-05	   2.2826335643970153e-03	
   1.2510779857635498e+01	  -6.2520376630756879e-04	   1.6019014968297134e-03	
   1.2619668722152710e+01	  -5.4881159100592271e-05	   1.7669737324944551e-03	
   1.2709719181060791e+01	  -1.8630688878169607e-04	   2.5026281703894085e-03	
   1.2809502840042114e+01	  -1.4188002084603876e-03	   9.3490005588598899e-04	
   1.2909312725067139e+01	   1.4542995918932422e-04	   1.9595071482653662e-03	
   1.3009284973144531e+01	   4.2537954592939730e-03	   2.1730942028599818e-03	
   1.3110010623931885e+01	   3.3211205873532323e-03	   2.1386150519791735e-03	
   1.3209172487258911e+01	   1.5016925879363851e-03	   2.6884488987985451e-03	
   1.3309586048126221e+01	   1.7096601162861365e-03	   2.9841141247087121e-03	
   1.3410086154937744e+01	   1.8640485837289650e-03	   2.5578557081938932e-03	
   1.3509940862655640e+01	   1.7708937322763860e-03	   3.8091697461193428e-03	
   1.3619571447372437e+01	   9.3902455691853353e-04	   2.6265088739915138e-03	
   1.3709694862365723e+01	   1.5399644042060638e-03	   3.2041085303418778e-03	
   1.3809765100479126e+01	   1.4863834672168329e-03	   2.4821848248912206e-03	
   1.3911209106445313e+01	   7.9229341647089533e-04	   3.1558989002863601e-03	
   1.4009335994720459e+01	   7.9994795044842273e-04	   3.2590306473999427e-03	
   1.4109311103820801e+01	   3.3746996588130550e-03	   2.8605388103401901e-03	
   1.4209533691406250e+01	   3.1820403025888022e-03	   2.7711375108884807e-03	
   1.4309356689453125e+01	   2.8196852553902755e-03	   2.9017308489420004e-03	
   1.4409112930297852e+01	   3.4435878193337312e-03	   3.7887262948004359e-03	
   1.4509932041168213e+01	   3.2815448179133759e-03	   4.1118529642016717e-03	
   1.4618941068649292e+01	   2.1179387629258048e-03	   3.4723127663897893e-03	
   1.4711159944534302e+01	   2.1026305802474064e-03	   3.2660487239953009e-03	
   1.4809128999710083e+01	   1.1852657459615733e-03	   3.4378334466625897e-03	
   1.4910086393356323e+01	   1.9405903612918138e-03	   3.5891751401269500e-03	
   1.5009151458740234e+01	   1.1393402915439231e-03	   2.8190416357743832e-03	
   1.5109569072723389e+01	   1.2095314882994224e-03	   1.2583317768280256e-03	
   1.5209608316421509e+01	   1.7721986023819189e-03	   1.3202720019942845e-03	
   1.5310009002685547e+01	   3.3670451037297287e-03	   2.7574068313545438e-03	
   1.5409784555435181e+01	   2.9204955472028372e-03	   1.7535482418348741e-03	
   1.5511425971984863e+01	   2.6359834377196749e-03	   4.2656360538917437e-04	
   1.5620198488235474e+01	   2.5275222796710055e-03	   1.4716136639458081e-03	
   1.5709972858428955e+01	   3.6222420185615094e-03	   1.1829660925150216e-03	
   1.5810151815414429e+01	   2.5581395725160563e-03	   1.8841416643115897e-03	
   1.5910879611968994e+01	   1.0245276146467503e-03	   1.2720623719387667e-03	
   1.6010081291198730e+01	   1.1712596509239445e-03	   7.4267191341262926e-04	
   1.6109630584716797e+01	   1.3792253348500869e-03	   1.0383374241052187e-03	
   1.6210175037384033e+01	   2.7685476138217361e-04	   1.2238527947936082e-03	
   1.6309651136398315e+01	   8.2421183780976301e-04	   1.0795291464117699e-03	
   1.6409366130828857e+01	   1.0551439588977480e-03	   1.6845902248556804e-03	
   1.6509953737258911e+01	   6.6217161885417041e-04	   1.4026555625434188e-03	
   1.6620782613754272e+01	   1.5948464907949104e-03	   1.4371347134242271e-03	
   1.6710242509841919e+01	   1.9954715203924062e-03	   1.8222014076324947e-03	
   1.6809355258941650e+01	   3.2981578601444070e-03	   1.8292191465350701e-03	
   1.6909586429595947e+01	   1.0412517327738837e-02	   2.4419083630277906e-03	
   1.7009979248046875e+01	   2.3116580989994088e-02	   6.6944245551471071e-04	
   1.7110226154327393e+01	   4.4444353096734182e-02	   2.3012462415600878e-03	
   1.7209797143936157e+01	   7.6818803878285949e-02	   2.3872914134465528e-03	
   1.7309216022491455e+01	   1.2029221120374506e-01	   4.1383986722232733e-03	
   1.7409399271011353e+01	   1.7586108778908860e-01	   3.4363083881508993e-03	
   1.7510335206985474e+01	   2.4604400197985785e-01	   4.1383986722232612e-03	
   1.7618581295013428e+01	   3.3205048438962859e-01	   7.5030019653717396e-03	
   1.7709510564804077e+01	   4.2416210769919621e-01	   1.0414495365429266e-02	
   1.7809354305267334e+01	   5.2805016914586289e-01	   1.6599969592852377e-02	
   1.7909713268280029e+01	   6.2807984519321747e-01	   3.0953005474775648e-02	
   1.8009602546691895e+01	   7.3921482727950505e-01	   4.9563131079851316e-02	
   1.8109620571136475e+01	   8.5733779509576746e-01	   7.4602524464636111e-02	
   1.8209585666656494e+01	   9.6940789594976484e-01	   1.0330584634659713e-01	
   1.8309290409088135e+01	   1.0778327946927160e+00	   1.3051680435422502e-01	
   1.8410095214843750e+01	   1.1770278328301091e+00	   1.6370148053059391e-01	
   1.8510195970535278e+01	   1.2764435403422383e+00	   2.0236587776367998e-01	
   1.8619423389434814e+01	   1.3751765564554794e+00	   2.4937694050733417e-01	
   1.8710088729858398e+01	   1.4731236277408928e+00	   2.9582413230325938e-01	
   1.8809605360031128e+01	   1.5607231642492787e+00	   3.4822429259442345e-01	
   1.8912297010421753e+01	   1.6561630721856857e+00	   3.9848705550046104e-01	
   1.9010199308395386e+01	   1.7529439361698684e+00	   4.4927249316332624e-01	
   1.9109831094741821e+01	   1.8373907469899073e+00	   5.0180293494240535e-01	
   1.9209483861923218e+01	   1.9206254190156551e+00	   5.5805283635374781e-01	
   1.9309511899948120e+01	   2.0056552530030003e+00	   6.1593240234189661e-01	
   1.9409664154052734e+01	   2.0826304008254275e+00	   6.7306166715073645e-01	
   1.9511034011840820e+01	   2.1609541546343780e+00	   7.3081673934937763e-01	
   1.9620862960815430e+01	   2.2401097801478813e+00	   7.8975446938441218e-01	
   1.9710568904876709e+01	   2.3085644707937529e+00	   8.5238999776469226e-01	
   1.9809662342071533e+01	   2.3825972995562172e+00	   9.2000392509643747e-01	
   1.9909503936767578e+01	   2.4544776685080776e+00	   9.9119970086638698e-01	
   2.0009708166122437e+01	   2.5171511413626950e+00	   1.0686785897301230e+00	
   2.0109807252883911e+01	   2.5949068639465129e+00	   1.1513638015037349e+00	
   2.0210129022598267e+01	   2.6677606245353092e+00	   1.2331684242021284e+00	
   2.0310057401657104e+01	   2.7410545857437434e+00	   1.3133848737115950e+00	
   2.0409976959228516e+01	   2.8198348415587349e+00	   1.3973421376434929e+00	
   2.0510446548461914e+01	   2.8848405818759297e+00	   1.4811810165777983e+00	
   2.0619618892669678e+01	   2.9481136993601824e+00	   1.5617263855978871e+00	
   2.0710123777389526e+01	   3.0069989903521850e+00	   1.6458121077163601e+00	
   2.0811414480209351e+01	   3.0575770056970644e+00	   1.7257441793765051e+00	
   2.0911469459533691e+01	   3.1013673494659932e+00	   1.7994395192019068e+00	
   2.1009914636611938e+01	   3.1454205419223720e+00	   1.8716635505207240e+00	
   2.1109840393066406e+01	   3.1985249401730131e+00	   1.9405196171487960e+00	
   2.1210230588912964e+01	   3.2585204254047402e+00	   2.0094864380543060e+00	
   2.1309364080429077e+01	   3.3148733095606064e+00	   2.0719831067020098e+00	
   2.1410193920135498e+01	   3.3716128172884736e+00	   2.1321696800885563e+00	
   2.1510669231414795e+01	   3.4264946233140190e+00	   2.1923904275114170e+00	
   2.1618606567382813e+01	   3.4807908040196320e+00	   2.2522398371062553e+00	
   2.1710427522659302e+01	   3.5403539057527955e+00	   2.3078614453696988e+00	
   2.1810402870178223e+01	   3.5995189850299361e+00	   2.3581201949085342e+00	
   2.1909950971603394e+01	   3.6612754279929960e+00	   2.4056978173698984e+00	
   2.2010024785995483e+01	   3.7263798642540467e+00	   2.4482567580943622e+00	
   2.2110826253890991e+01	   3.8043298854792780e+00	   2.4984694165014596e+00	
   2.2209275007247925e+01	   3.8821600429946974e+00	   2.5420541717827851e+00	
   2.2309587955474854e+01	   3.9623659402892857e+00	   2.5825590032983978e+00	
   2.2409678697586060e+01	   4.0540434091693598e+00	   2.6197236338988570e+00	
   2.2510357379913330e+01	   4.1450230363553713e+00	   2.6499921584026778e+00	
   2.2619665861129761e+01	   4.2421244163237590e+00	   2.6775249367295713e+00	
   2.2710072278976440e+01	   4.3399262393790252e+00	   2.7069760264246625e+00	
   2.2810191869735718e+01	   4.4350142332130735e+00	   2.7374581300465177e+00	
   2.2909760475158691e+01	   4.5369309308054468e+00	   2.7546783244960218e+00	
   2.3010220050811768e+01	   4.6380030548152211e+00	   2.7655318049305175e+00	
   2.3109763622283936e+01	   4.7309529028678590e+00	   2.7722179097189397e+00	
   2.3210098981857300e+01	   4.8296149200489396e+00	   2.7781689659257101e+00	
   2.3309377908706665e+01	   4.9290718349167486e+00	   2.7822981270944798e+00	
   2.3409869670867920e+01	   5.0228970300989690e+00	   2.7807269689369667e+00	
   2.3511090040206909e+01	   5.1258652782110152e+00	   2.7770254293525607e+00	
   2.3619292020797729e+01	   5.2261848349475493e+00	   2.7677132753284899e+00	
   2.3709911584854126e+01	   5.3282549297207664e+00	   2.7569231007216666e+00	
   2.3809524297714233e+01	   5.4380479785949456e+00	   2.7474263392304703e+00	
   2.3911458492279053e+01	   5.5385129651218223e+00	   2.7400736904996887e+00	
   2.4010788679122925e+01	   5.6396018569001312e+00	   2.7336080359180719e+00	
   2.4109973430633545e+01	   5.7423188168378667e+00	   2.7240142512713179e+00	
   2.4209388017654419e+01	   5.8401517254113635e+00	   2.7087683584569029e+00	
   2.4309743165969849e+01	   5.9308588666972231e+00	   2.6852368372812072e+00	
   2.4409689903259277e+01	   6.0166296856748369e+00	   2.6528423913992158e+00	
   2.4510751247406006e+01	   6.1077413592135290e+00	   2.6222292549953417e+00	
   2.4619719982147217e+01	   6.1980262173394802e+00	   2.5955143807483267e+00	
   2.4709785938262939e+01	   6.2981277073815471e+00	   2.5757447250832932e+00	
   2.4809750080108643e+01	   6.3917247297253352e+00	   2.5535542241276699e+00	
   2.4910950183868408e+01	   6.4882717210045158e+00	   2.5209821925864984e+00	
   2.5009600639343262e+01	   6.5806083924511034e+00	   2.4767971585497168e+00	
   2.5110560178756714e+01	   6.6670887665928333e+00	   2.4288987753801150e+00	
   2.5209508657455444e+01	   6.7603351532198879e+00	   2.3844388271179655e+00	
   2.5310093402862549e+01	   6.8554162761134601e+00	   2.3396353099788794e+00	
   2.5409869670867920e+01	   6.9407380945166874e+00	   2.2961783128765463e+00	
   2.5510496377944946e+01	   7.0210278291178891e+00	   2.2500874935321096e+00	
   2.5619358062744141e+01	   7.0968558015123611e+00	   2.2015279233381686e+00	
   2.5710418701171875e+01	   7.1742735706404472e+00	   2.1493245677371817e+00	
   2.5809644460678101e+01	   7.2526240155996220e+00	   2.0971556915504603e+00	
   2.5910774946212769e+01	   7.3378183218211417e+00	   2.0469676748044896e+00	
   2.6009927272796631e+01	   7.4199721071143179e+00	   2.0034347137818651e+00	
   2.6110732555389404e+01	   7.5060109858009953e+00	   1.9596134090484774e+00	
   2.6209862470626831e+01	   7.5880613624441100e+00	   1.9222064176038027e+00	
   2.6310710668563843e+01	   7.6696256137401519e+00	   1.8857688052499584e+00	
   2.6409683704376221e+01	   7.7493717424556339e+00	   1.8473921350274822e+00	
   2.6511335372924805e+01	   7.8251868554116957e+00	   1.8086850198137565e+00	
   2.6619956016540527e+01	   7.9066413441468200e+00	   1.7757813522583730e+00	
   2.6709795951843262e+01	   7.9856639088851686e+00	   1.7502134690259368e+00	
   2.6809120416641235e+01	   8.0640726703523224e+00	   1.7339204281539271e+00	
   2.6909999608993530e+01	   8.1560339727452931e+00	   1.7147549453729007e+00	
   2.7009953498840332e+01	   8.2519964853306771e+00	   1.6943592024561571e+00	
   2.7109639406204224e+01	   8.3448023617377487e+00	   1.6815604281567227e+00	
   2.7209562778472900e+01	   8.4397937663939295e+00	   1.6756510377282976e+00	
   2.7309730768203735e+01	   8.5459377046615934e+00	   1.6721286214040720e+00	
   2.7409636735916138e+01	   8.6469907690470453e+00	   1.6752060301137177e+00	
   2.7510904550552368e+01	   8.7326935283502483e+00	   1.6845040020728770e+00	
   2.7619162559509277e+01	   8.8270812321153187e+00	   1.6980312846332444e+00	
   2.7710085391998291e+01	   8.9308722319200164e+00	   1.7129346671091479e+00	
   2.7809681892395020e+01	   9.0350153307806327e+00	   1.7325821082459156e+00	
   2.7910252094268799e+01	   9.1345766437805569e+00	   1.7581693906514877e+00	
   2.8009701013565063e+01	   9.2378443896922260e+00	   1.7860740821714711e+00	
   2.8111015796661377e+01	   9.3405558250037330e+00	   1.8165088560215954e+00	
   2.8210018396377563e+01	   9.4324029834880925e+00	   1.8534534456630478e+00	
   2.8310807228088379e+01	   9.5126867181285277e+00	   1.8925006480448578e+00	
   2.8409701108932495e+01	   9.6021797932661777e+00	   1.9353234394502277e+00	
   2.8510413646697998e+01	   9.6963745213665344e+00	   1.9788342786099977e+00	
   2.8619479894638062e+01	   9.7881705462956816e+00	   2.0251156383260662e+00	
   2.8709936380386353e+01	   9.8789956254430003e+00	   2.0708468589434150e+00	
   2.8809727668762207e+01	   9.9584716011420298e+00	   2.1215683811156492e+00	
   2.8910946846008301e+01	   1.0038793452911142e+01	   2.1761677139308118e+00	
   2.9010553121566772e+01	   1.0121095472043340e+01	   2.2323829769648058e+00	
   2.9110400438308716e+01	   1.0202125425606422e+01	   2.2890037473719778e+00	
   2.9209538459777832e+01	   1.0276767027321542e+01	   2.3422617559161569e+00	
   2.9309481143951416e+01	   1.0348826225587338e+01	   2.3958151244129486e+00	
   2.9410311222076416e+01	   1.0427204884515394e+01	   2.4518030648750138e+00	
   2.9511453628540039e+01	   1.0492869226119771e+01	   2.5144381282917845e+00	
   2.9619444370269775e+01	   1.0556811044152298e+01	   2.5839415192528152e+00	
   2.9710010766983032e+01	   1.0641253816050646e+01	   2.6589749450858942e+00	
   2.9810580968856812e+01	   1.0711846835113402e+01	   2.7303697845655335e+00	
   2.9909626483917236e+01	   1.0750337207654223e+01	   2.7978215444633263e+00	
   3.0010217189788818e+01	   1.0816763077460260e+01	   2.8782364417184070e+00	
   3.0111007690429688e+01	   1.0897609022908433e+01	   2.9624549894785823e+00	
   3.0210725784301758e+01	   1.0948451211533275e+01	   3.0384266914248275e+00	
   3.0310329437255859e+01	   1.0999657057651753e+01	   3.1117789064839889e+00	
   3.0410322189331055e+01	   1.1072161207648033e+01	   3.1988979580972932e+00	
   3.0510087251663208e+01	   1.1145466609979435e+01	   3.2867871372808164e+00	
   3.0620923995971680e+01	   1.1217098017347386e+01	   3.3771856501655679e+00	
   3.0709994077682495e+01	   1.1294424989274411e+01	   3.4691317386309661e+00	
   3.0809616088867188e+01	   1.1340511956087397e+01	   3.5436934580808725e+00	
   3.0913994789123535e+01	   1.1399531312966555e+01	   3.6220655404699666e+00	
   3.1011437177658081e+01	   1.1469359915241997e+01	   3.7107312487452635e+00	
   3.1110446453094482e+01	   1.1520102609172815e+01	   3.7853622198490493e+00	
   3.1209677457809448e+01	   1.1568819211181953e+01	   3.8577584684908839e+00	
   3.1310266017913818e+01	   1.1629344176419016e+01	   3.9313523090125710e+00	
   3.1410334110260010e+01	   1.1681879583969337e+01	   3.9975542403629167e+00	
   3.1510253667831421e+01	   1.1737593286914068e+01	   4.0589574911276838e+00	
   3.1619487762451172e+01	   1.1786065112413571e+01	   4.1130170412750608e+00	
   3.1709887981414795e+01	   1.1836533710445877e+01	   4.1664098938005329e+00	
   3.1809969186782837e+01	   1.1898239042731449e+01	   4.2233241575381975e+00	
   3.1910500288009644e+01	   1.1962050913410298e+01	   4.2760377842830923e+00	
   3.2010266065597534e+01	   1.2033163449833456e+01	   4.3268614653498005e+00	
   3.2110142230987549e+01	   1.2105846724588876e+01	   4.3662652924463989e+00	
   3.2209741830825806e+01	   1.2179273770390346e+01	   4.4131839986260912e+00	
   3.2310011386871338e+01	   1.2262351654179627e+01	   4.4598012274819903e+00	
   3.2409621238708496e+01	   1.2347542430968369e+01	   4.5048098414895934e+00	
   3.2511407136917114e+01	   1.2443510683357569e+01	   4.5471519651062176e+00	
   3.2619465112686157e+01	   1.2538701947457303e+01	   4.5865444613906767e+00	
   3.2709972620010376e+01	   1.2637788558780805e+01	   4.6207739587721557e+00	
   3.2809836864471436e+01	   1.2744710486442385e+01	   4.6477851417051701e+00	
   3.2909655332565308e+01	   1.2851821321333771e+01	   4.6673159210061330e+00	
   3.3010335683822632e+01	   1.2950012525957458e+01	   4.6744425373977885e+00	
   3.3109671831130981e+01	   1.3049922348709698e+01	   4.6821674969003793e+00	
   3.3213946104049683e+01	   1.3150320895895408e+01	   4.6839452983408831e+00	
   3.3309955596923828e+01	   1.3245956559654243e+01	   4.6842100002100677e+00	
   3.3410277843475342e+01	   1.3338434443153041e+01	   4.6795240824714881e+00	
   3.3511108398437500e+01	   1.3440022162253825e+01	   4.6772730341294579e+00	
   3.3619462251663208e+01	   1.3543607956682102e+01	   4.6718663984423818e+00	
   3.3710451841354370e+01	   1.3637005807632139e+01	   4.6620309147012726e+00	
   3.3810065269470215e+01	   1.3735576124145705e+01	   4.6517078368150067e+00	
   3.3909630775451660e+01	   1.3830838026460770e+01	   4.6444301982420289e+00	
   3.4009704113006592e+01	   1.3917927820615922e+01	   4.6398330793515967e+00	
   3.4110167026519775e+01	   1.4007015692933795e+01	   4.6320803734425304e+00	
   3.4209729671478271e+01	   1.4094572549977638e+01	   4.6187378136968018e+00	
   3.4309512138366699e+01	   1.4181815581932286e+01	   4.6011668579991145e+00	
   3.4409806489944458e+01	   1.4278556368099178e+01	   4.5812317939659035e+00	
   3.4509931325912476e+01	   1.4371760409172785e+01	   4.5587593321577078e+00	
